mid,dcateCd,scateCd,mcateCd,lcateCd,userOrderCnt,userFirstLastOrderPeriod,orderMeanPeriod,userRecentlyOrderPeriod,alpha,beta,lambda,prob,rcp,score
10201489,244030804,244030800,244030000,244000000,3,43,43.0,43,0.6711427706710763,0.33031775497773835,0.16988791691853286,0.1562406175517298,0.3007747289365251,0.04699322939299682
10201489,237060403,237060400,237060000,237000000,2,7,7.0,7,0.6519690555991308,0.7318209936973314,0.5414435699335878,0.41809237858121995,0.2914679323240067,0.121860521105494
10201489,243030102,243030100,243030000,243000000,3,28,14.0,18,0.7728278552238931,0.4844528556755819,0.2134944199108591,0.19224333250780412,0.20740153268718242,0.03987156181101022
10201489,240030103,240030100,240030000,240000000,2,2,2.0,2,0.8544066526665152,0.6508323214190802,1.2173670052263033,0.7039914693252711,0.4838781328127218,0.3406460776931967
10201489,240030601,240030600,240030000,240000000,2,58,58.0,58,0.761468855569276,0.6768397110687885,0.11683981392574333,0.11027229626297907,0.39711388375960255,0.043790659840081125
10201489,243030109,243030100,243030000,243000000,2,14,14.0,14,0.720433929576757,0.4185237850251946,0.41601749857529785,0.34033127287950005,0.2655636792182977,0.09037962497892649
10201508,244030804,244030800,244030000,244000000,3,24,24.0,24,0.6711427706710763,0.33031775497773835,0.292563612690531,0.2536522336637146,0.3007747289365251,0.07629218182434788
10201527,240030505,240030500,240030000,240000000,3,39,39.0,39,0.8022164216106956,0.5766182529685371,0.20019168450344685,0.18142616987954852,0.23904595695171613,0.04336919239494129
10201527,239021005,239021000,239020000,239000000,2,1,1.0,1,0.7233837935182196,0.39997646577395823,1.8589454727705856,0.8441631220178349,0.23432174673175332,0.19780577727774928
10201548,240030201,240030200,240030000,240000000,2,21,21.0,21,0.7911878051267888,0.915028828183179,0.2750687512410541,0.24048009650606716,0.4354349041852609,0.10471342778058164
10201548,234020103,234020100,234020000,234000000,2,75,75.0,75,0.6547012909024067,0.47595079251123606,0.08403893662528794,0.08060454275822415,0.21955373526221347,0.01769702844167091
10201548,235040103,235040100,235040000,235000000,2,1,1.0,1,0.7490358531126856,0.5036050634468403,1.6006351627931135,0.7982316784445199,0.3385192692212879,0.27021680445632096
10201548,234020302,234020300,234020000,234000000,2,2,2.0,2,0.719153719655247,0.5585634436665778,1.1902102476473415,0.6958426910148989,0.18127471396148717,0.1261386847759173
10201548,243020204,243020200,243020000,243000000,3,3,1.5,1,0.7171366973674111,0.3986750319130677,1.1810162564001512,0.6930333767621226,0.24008106035710375,0.1663841879559146
10201548,243020301,243020300,243020000,243000000,2,37,37.0,37,0.6740889328861828,0.362075760984392,0.1699431477913216,0.1562872178319471,0.22737852840945624,0.03553635759983626
10201548,244020505,244020500,244020000,244000000,2,2,2.0,2,0.7987977097389851,0.32151672462644604,1.7859957363585988,0.8323699374772919,0.17050667491366425,0.14192463033734765
10201548,243020302,243020300,243020000,243000000,2,17,17.0,17,0.6905704359784983,0.44784253194957924,0.33941036828925303,0.2878098711309872,0.2589591707213878,0.07453100555350994
10201548,244030502,244030500,244030000,244000000,2,3,3.0,3,0.7656868767974839,0.47845012041430923,1.1591799155019877,0.6862566285155132,0.20483523274891663,0.14056953622746196
10201550,237060207,237060200,237060000,237000000,2,51,51.0,51,0.5672223927620337,0.526646580674453,0.10917783920426977,0.10342904214614856,0.17162641304801235,0.01775115550853517
10201564,242020104,242020100,242020000,242000000,2,4,4.0,4,0.7771576436767346,0.5407177867779358,0.9556942946835263,0.6154549357461963,0.6047625551176493,0.37220409950163835
10201579,233120310,233120300,233120000,233000000,2,46,46.0,46,0.696010255050905,0.46016140012681656,0.13961629513901153,0.13030812361459054,0.2849215261541986,0.0371275894505591
10201579,235040106,235040100,235040000,235000000,2,15,15.0,15,0.8477601668264653,0.40746646080216575,0.444443383935433,0.358818931592105,0.22746781115879827,0.0816197569715947
10201579,243030401,243030400,243030000,243000000,3,75,37.5,4,0.7166056772665496,0.573099298225019,0.054901353867975115,0.053421480342348504,0.3701170771273,0.019772202160123542
10201583,240040102,240040100,240040000,240000000,3,77,38.5,47,0.9964562311779472,1.7279730858042395,0.09402061653286253,0.08973600444026242,0.4768796724644014,0.04279327640573641
10201583,241010108,241010100,241010000,241000000,4,21,10.5,2,0.794288341833313,1.0725558423685928,0.2100738620156886,0.18947562320504951,0.3912656826246545,0.07413530905405552
10201583,4101354,3100258,2100035,1100006,2,39,39.0,39,0.7394158821014701,0.4798612690502657,0.1694068859432847,0.15583464551838244,0.1126205083260298,0.01755017699308689
10201583,240040404,240040400,240040000,240000000,2,2,2.0,2,0.6071932830265704,0.5506488931574436,1.0676074596509693,0.6561698383467574,0.2765002870889184,0.18143114868196758
10201588,240010403,240010400,240010000,240000000,5,14,14.0,14,0.7890753185457517,0.8084050773169108,0.5353077606125625,0.414510928061245,0.38830327756965405,0.16095595195462054
10201588,240030201,240030200,240030000,240000000,2,16,16.0,16,0.7911878051267888,0.915028828183179,0.3364537710524847,0.2857010959005587,0.4354349041852609,0.1244042293190838
10201588,237030401,237030400,237030000,237000000,2,83,83.0,83,0.6159112571128821,0.554381036178326,0.07264422568709272,0.07006838303836849,0.2794947970944611,0.01958374850004578
10201588,237050102,237050100,237050000,237000000,2,20,20.0,20,0.6953827865018946,0.4848734287089104,0.2935644198891543,0.2543988102290248,0.17836304643126105,0.04537534680093711
1020161,240010403,240010400,240010000,240000000,2,2,2.0,2,0.7890753185457517,0.8084050773169108,0.9823330438850777,0.6255634977799069,0.38830327756965405,0.24290835651587486
1020161,231010402,231010400,231010000,231000000,2,38,38.0,38,0.8102000820320885,0.3370823341662518,0.19007634048875074,0.17310399411145583,0.13266479305058762,0.022964805555026425
1020161,240010101,240010100,240010000,240000000,2,30,30.0,30,0.7594431454938992,0.6747256820522415,0.2106985344041517,0.18998177729670773,0.3735712840113202,0.07097173648348379
1020161,242020104,242020100,242020000,242000000,2,28,28.0,28,0.7771576436767346,0.5407177867779358,0.2340757517425956,0.20869812887050498,0.6047625551176493,0.12621281366399906
1020161,240030601,240030600,240030000,240000000,2,40,40.0,40,0.761468855569276,0.6768397110687885,0.1638495682042536,0.1511302907294355,0.39711388375960255,0.06001593670528399
1020162,240040201,240040200,240040000,240000000,2,28,28.0,28,0.8661501095309677,1.2484466631933424,0.21946767666005354,0.19705388882631303,0.35259553355137263,0.0694803210690867
10201621,240010401,240010400,240010000,240000000,3,49,24.5,23,0.7379483665504614,0.7677516097078596,0.14232233035153596,0.1326583591119712,0.3227670083295587,0.0428177417004792
10201621,241010102,241010100,241010000,241000000,2,52,52.0,52,0.8926861524506365,1.241081891186021,0.13592244057550046,0.12708966771368146,0.5468431439328553,0.06949811345393146
1020163,240040102,240040100,240040000,240000000,5,24,12.0,2,0.9964562311779472,1.7279730858042395,0.2134774999513727,0.19222966518209028,0.4768796724644014,0.09167041976997675
10201630,4103511,3100628,2100102,1100019,2,9,9.0,9,0.9925068163733559,0.3928033870362818,0.7615178099334727,0.5330428633184363,0.06923076923076923,0.036902967460507134
10201630,237050402,237050400,237050000,237000000,2,33,33.0,33,0.7137250888508421,0.46509477556314904,0.19296504215589919,0.17548920324479056,0.14310128745585052,0.02511273091893095
10201630,240010102,240010100,240010000,240000000,2,5,5.0,5,0.7391785867913815,0.5997155174512502,0.7799786238791208,0.5415841896477346,0.23760788137832986,0.12868467189019783
10201663,244030804,244030800,244030000,244000000,2,21,21.0,21,0.6711427706710763,0.33031775497773835,0.28731704503426825,0.2497261794639043,0.3007747289365251,0.07511132393660984
10201710,240010403,240010400,240010000,240000000,5,46,11.5,2,0.7890753185457517,0.8084050773169108,0.14893434273596867,0.13837431497308395,0.38830327756965405,0.05373120003550415
1020173,241010102,241010100,241010000,241000000,3,65,32.5,31,0.8926861524506365,1.241081891186021,0.12060367379750485,0.11361481233679094,0.5468431439328553,0.06212948117559211
10201730,240030201,240030200,240030000,240000000,2,59,59.0,59,0.7911878051267888,0.915028828183179,0.1152555825643941,0.10886164462741355,0.4354349041852609,0.04740215979778774
10201747,231040404,231040400,231040000,231000000,2,55,55.0,55,0.7874691975652027,1.4332630166503135,0.11551524205274784,0.10909300711778913,0.3757219050563721,0.040988632462624096
10201747,240010101,240010100,240010000,240000000,2,56,56.0,56,0.7594431454938992,0.6747256820522415,0.12048305266535236,0.11350788910346077,0.3735712840113202,0.042403287877794384
10201747,240040104,240040100,240040000,240000000,2,3,3.0,3,0.9298345626064093,1.435975196610173,0.6519273006660823,0.4789593934684935,0.3243045739944808,0.1553287220594547
10201747,237060101,237060100,237060000,237000000,2,30,30.0,30,0.6741540904867935,0.8290312971151381,0.18766688599789358,0.17110922362729364,0.3131399548410502,0.0535811345595379
1020175,234020202,234020200,234020000,234000000,2,21,21.0,21,0.6766124776511713,0.6105980858823002,0.2665283536066294,0.23396571641646802,0.21465998911100215,0.05022307813830684
10201758,235050109,235050100,235050000,235000000,3,77,38.5,13,0.8032299431457812,0.5079071720578983,0.06554358746051007,0.06344177632464276,0.3868568692993802,0.024542886971742835
1020177,240030103,240030100,240030000,240000000,3,18,9.0,11,0.8544066526665152,0.6508323214190802,0.3381874276530211,0.2869383720944936,0.4838781328127218,0.13884320372140554
10201790,239021005,239021000,239020000,239000000,2,4,4.0,4,0.7233837935182196,0.39997646577395823,1.0388026009608977,0.6461218382581311,0.23432174673175332,0.15140039774217667
10201791,244030203,244030200,244030000,244000000,2,10,10.0,10,0.7014215719378188,0.41429224654848595,0.5356532178582726,0.4147131545711126,0.13500058159823194,0.05598651706353766
10201791,242020104,242020100,242020000,242000000,3,40,20.0,34,0.7771576436767346,0.5407177867779358,0.1175747109323858,0.11092591428880005,0.6047625551176493,0.06708383935405608
10201793,241010102,241010100,241010000,241000000,2,36,36.0,36,0.8926861524506365,1.241081891186021,0.18458829758256656,0.16855347805978316,0.5468431439328553,0.09217231386302936
10201828,243030114,243030100,243030000,243000000,4,68,22.666666666666668,7,0.7098280783445775,0.5202009326182219,0.08709705468021549,0.08341186785199406,0.4542332016667028,0.03788843979141118
10201828,240010101,240010100,240010000,240000000,4,38,19.0,37,0.7594431454938992,0.6747256820522415,0.11834016206122647,0.11160619665666183,0.3735712840113202,0.041692870188649075
10201828,242010104,242010100,242010000,242000000,6,25,12.5,3,0.7515055688403374,0.6573577219151745,0.23169116267489606,0.20680894751395318,0.4525530948246239,0.09359202923486272
10201828,234020304,234020300,234020000,234000000,2,1,1.0,1,0.6540179442925489,0.5760954690037611,1.3070850769628262,0.7293922915021295,0.22530840099937538,0.1643382108996151
10201828,242020104,242020100,242020000,242000000,10,70,10.0,11,0.7771576436767346,0.5407177867779358,0.20373554809921873,0.1843219497215154,0.6047625551176493,0.11147101327785054
10201829,240030201,240030200,240030000,240000000,2,26,26.0,26,0.7911878051267888,0.915028828183179,0.23262668392084326,0.20755064760345854,0.4354349041852609,0.09037479635280081
1020183,242020102,242020100,242020000,242000000,2,35,35.0,35,0.7229826987143427,0.5901937991982658,0.18044043206038646,0.1650975873677868,0.44290026963329304,0.07312176596099892
1020183,240010101,240010100,240010000,240000000,2,35,35.0,35,0.7594431454938992,0.6747256820522415,0.1841776131159538,0.16821194576219856,0.3735712840113202,0.06283915256442707
1020183,242020108,242020100,242020000,242000000,2,13,13.0,13,0.7255599435298454,0.5521446806791546,0.41973994941189946,0.3427822925542894,0.3034014333083752,0.10400063887370219
1020183,242010104,242010100,242010000,242000000,3,64,32.0,32,0.7515055688403374,0.6573577219151745,0.12041338008349699,0.11344612275761479,0.4525530948246239,0.05134039394981277
1020183,241030204,241030200,241030000,241000000,3,55,27.5,17,0.6462419064655521,0.7387324734786371,0.09268927997170652,0.08852332964264009,0.2985683157993236,0.02643026144035139
1020183,241010303,241010300,241010000,241000000,3,22,11.0,10,1.2218026524348036,1.3088909261642994,0.34836669031395306,0.2941599959383604,0.5069120442370831,0.14911324487388633
1020183,237040102,237040100,237040000,237000000,2,3,3.0,3,0.9500408853929418,0.48793173449041777,1.3483370499004355,0.7403282770861761,0.1390682427734181,0.10295615256984668
1020183,243030401,243030400,243030000,243000000,3,68,68.0,68,0.7166056772665496,0.573099298225019,0.1113185813931627,0.10534631649371728,0.3701170771273,0.03899047074678212
1020183,242020104,242020100,242020000,242000000,8,57,14.25,1,0.7771576436767346,0.5407177867779358,0.15397948939787123,0.14271039564288157,0.6047625551176493,0.08630590351083971
1020184,233120310,233120300,233120000,233000000,2,8,8.0,8,0.696010255050905,0.46016140012681656,0.6124224483004089,0.4579637773404387,0.2849215261541986,0.1304837383631794
1020184,237050403,237050400,237050000,237000000,3,72,72.0,72,0.6988755978480413,0.6213184712447133,0.10336881272316031,0.09820568107682215,0.25780136299675344,0.025317558435629228
1020184,238050208,238050200,238050000,238000000,2,17,17.0,17,0.9148763252610771,0.29132111986816656,0.4414110445885603,0.3568717021717851,0.12086463283765139,0.04313316725314049
1020184,240030604,240030600,240030000,240000000,2,19,19.0,19,0.8281251131437423,0.952265835191472,0.3037839189842702,0.26197967859694526,0.3062203119892619,0.08022349891480314
1020184,237050602,237050600,237050000,237000000,4,2,1.0,1,0.6814923351545468,0.40819130703126294,1.8056071599390573,0.8356253754138173,0.21552865519198033,0.18010121340723376
1020184,238050205,238050200,238050000,238000000,2,60,60.0,60,0.6899344034964828,0.4545223139357727,0.10809372902668805,0.1024565333877423,0.12467651538677668,0.012773923561392652
1020184,237060101,237060100,237060000,237000000,2,89,89.0,89,0.6741540904867935,0.8290312971151381,0.07087395025849692,0.06842068994159078,0.3131399548410502,0.02142525175850324
10201858,240010403,240010400,240010000,240000000,2,69,69.0,69,0.7890753185457517,0.8084050773169108,0.1007720944919721,0.09586093231971238,0.38830327756965405,0.037223114210627094
10201858,240030305,240030300,240030000,240000000,2,27,27.0,27,0.7550407029971373,0.5750589691398509,0.23481669596808621,0.20928422226446664,0.3246061872577936,0.06793495344248116
10201859,244030102,244030100,244030000,244000000,2,1,1.0,1,0.6966669513876176,0.4765427560024966,1.5860209840371933,0.7952613485251264,0.27043761998860766,0.2150685863640658
10201859,243030107,243030100,243030000,243000000,6,43,10.75,15,0.7448740439257947,0.5218209573622192,0.20332837398229422,0.1839897591065779,0.537584996459274,0.09891013399785235
10201883,243030114,243030100,243030000,243000000,2,78,78.0,78,0.7098280783445775,0.5202009326182219,0.08535860471725266,0.08181703938452278,0.4542332016667028,0.0371640157505225
10201916,240040201,240040200,240040000,240000000,4,87,29.0,43,0.8661501095309677,1.2484466631933424,0.08132472759244767,0.07810572167610319,0.35259553355137263,0.027539728607800615
10201916,242010104,242010100,242010000,242000000,2,8,8.0,8,0.7515055688403374,0.6573577219151745,0.5761644761697964,0.4379500062362063,0.4525530948246239,0.1981956307006585
10201929,233120305,233120300,233120000,233000000,2,43,43.0,43,0.7121824800461352,0.5832373522756664,0.14836199022813715,0.13788102019566173,0.2523756944204824,0.03479781821928469
10201929,237060203,237060200,237060000,237000000,2,77,77.0,77,0.5138793048658402,0.4472758375366127,0.06985011996986995,0.0674664224070497,0.2150688569369096,0.014509926348706884
10201929,243030107,243030100,243030000,243000000,3,38,38.0,38,0.7448740439257947,0.5218209573622192,0.1972047213678167,0.17897746474981235,0.537584996459274,0.09621559975381772
10201945,234010102,234010100,234010000,234000000,2,42,42.0,42,0.6808434446306385,0.5816493629966442,0.14685646059771978,0.13658209698827994,0.26237208564311676,0.03583532964832546
10201945,241020104,241020100,241020000,241000000,2,29,29.0,29,0.6928277498472041,1.031348598859254,0.18911927441773624,0.17231222117089096,0.3942974150249516,0.06794226338489004
1020199,241010102,241010100,241010000,241000000,2,89,89.0,89,0.8926861524506365,1.241081891186021,0.08444065906962461,0.08097381037210905,0.5468431439328553,0.04427997304010695
1020199,242030206,242030200,242030000,242000000,2,2,2.0,2,0.7636444544006378,0.3720888365879689,1.5952474297207007,0.7971416708873245,0.06743556549370366,0.05375569935488254
10202017,240010202,240010200,240010000,240000000,2,19,19.0,19,0.736655842438417,1.1890468916165777,0.2619223702860372,0.23042923705302254,0.2927322886280895,0.06745407792935584
10202034,234010102,234010100,234010000,234000000,2,47,47.0,47,0.6808434446306385,0.5816493629966442,0.1324789379437508,0.12407861738264869,0.26237208564311676,0.03255476562639982
10202036,234010304,234010300,234010000,234000000,2,19,19.0,19,0.6288591975436401,0.4766527334187114,0.2866158336322262,0.24919989440931467,0.18344006794289125,0.04571324556180601
10202036,243030107,243030100,243030000,243000000,2,66,66.0,66,0.7448740439257947,0.5218209573622192,0.1035726320800142,0.09838946548487337,0.537584996459274,0.05289270045431552
10202056,237060203,237060200,237060000,237000000,2,1,1.0,1,0.5138793048658402,0.4472758375366127,1.3549379837178588,0.7420367081199386,0.2150688569369096,0.15958898662058243
10202091,237060403,237060400,237060000,237000000,2,77,77.0,77,0.6519690555991308,0.7318209936973314,0.07992649579440111,0.0768157981858486,0.2914679323240067,0.02238934186704748
10202096,243010501,243010500,243010000,243000000,2,63,63.0,63,0.7348774277968648,0.5055830896855578,0.10736760742416608,0.10180457101409668,0.2660883394169074,0.02708900924619161
10202100,242010103,242010100,242010000,242000000,2,23,23.0,23,0.7021561491458297,0.5326806854541858,0.2587135281497126,0.22795583971350553,0.4113286602719511,0.09376477015052385
10202110,242020110,242020100,242020000,242000000,2,19,19.0,19,0.6896338374425401,0.47825570244417864,0.305508369616038,0.2632512615003637,0.25154809180857507,0.06622035249661669
10202134,240030201,240030200,240030000,240000000,3,57,28.5,22,0.7911878051267888,0.915028828183179,0.1117504362928236,0.10573259365659304,0.4354349041852609,0.04603966178811771
10202134,244030502,244030500,244030000,244000000,3,8,4.0,6,0.7656868767974839,0.47845012041430923,0.5446430374647899,0.41995119792038305,0.20483523274891663,0.08602080136920802
10202138,244030803,244030800,244030000,244000000,2,8,8.0,8,0.6810929260929518,0.4520498403571794,0.6061840734177278,0.4545717829176956,0.19371381086329562,0.08805683237990956
1020216,240030601,240030600,240030000,240000000,4,1,1.0,1,0.761468855569276,0.6768397110687885,1.626085815279083,0.8033020184644519,0.39711388375960255,0.31900238438434647
1020218,240030103,240030100,240030000,240000000,4,85,42.5,26,0.8544066526665152,0.6508323214190802,0.08143918468887168,0.07821123298003618,0.4838781328127218,0.037844705379360674
10202209,244030102,244030100,244030000,244000000,2,27,27.0,27,0.6966669513876176,0.4765427560024966,0.22668493397907075,0.20282809549202674,0.27043761998860766,0.05485234741168575
10202209,237040103,237040100,237040000,237000000,2,34,34.0,34,0.7491664579645008,0.7018925808091789,0.18616192597254594,0.16986083699310606,0.35157353747277775,0.059718575339753166
10202209,243020204,243020200,243020000,243000000,2,2,2.0,2,0.7171366973674111,0.3986750319130677,1.4653223790201593,0.7689964912126692,0.24008106035710375,0.18462149302122985
10202209,231060207,231060200,231060000,231000000,2,4,4.0,4,0.9699635570434217,0.3552252919520547,1.355066754026939,0.7420699239941103,0.13360707517372078,0.09914579211923837
10202209,243020302,243020300,243020000,243000000,2,10,10.0,10,0.6905704359784983,0.44784253194957924,0.5202928256948735,0.4056535174357261,0.2589591707213878,0.10504769847536966
10202209,237040402,237040400,237040000,237000000,2,5,5.0,5,0.6911502342141821,0.3123185639422353,0.9515492392206478,0.6138576670301329,0.15130687318489836,0.09288088417890587
10202209,243020303,243020300,243020000,243000000,2,46,46.0,46,0.7069864672933518,0.5373678663481204,0.1396439976438697,0.1303322159243111,0.2066002392783226,0.026926666995636683
10202210,244030601,244030600,244030000,244000000,3,44,44.0,44,0.6998812858934434,0.49041858689620865,0.1665334396003568,0.1534054933198672,0.3638438458685905,0.05581564466686884
10202210,242020104,242020100,242020000,242000000,2,10,10.0,10,0.7771576436767346,0.5407177867779358,0.5397236328247804,0.4170906728807766,0.6047625551176493,0.2522408210471181
10202253,240040102,240040100,240040000,240000000,2,16,16.0,16,0.9964562311779472,1.7279730858042395,0.31944952314687647,0.27345112464872046,0.4768796724644014,0.130403282757504
10202256,244010504,244010500,244010000,244000000,2,3,3.0,3,0.8016518681906962,0.41299400480190246,1.2920755900659837,0.7252999736796388,0.15488038904847612,0.11233474210035195
10202266,243030107,243030100,243030000,243000000,2,35,35.0,35,0.7448740439257947,0.5218209573622192,0.18663921514260645,0.17025695888538783,0.537584996459274,0.09152758663956799
10202285,240020101,240020100,240020000,240000000,2,1,1.0,1,0.6778471805283172,0.7042404913728091,1.13748572455703,0.6793758533422785,0.24951020806184232,0.16951121051962356
10202287,239020701,239020700,239020000,239000000,2,35,35.0,35,0.8652484368927481,0.5679532124996907,0.20671199607482293,0.18674616344027928,0.14075730947435694,0.02628588752051223
1020229,237030401,237030400,237030000,237000000,2,21,21.0,21,0.6159112571128821,0.554381036178326,0.2536659783095727,0.22404905678957832,0.2794947970944611,0.06262054566660859
10202294,244030804,244030800,244030000,244000000,2,10,10.0,10,0.6711427706710763,0.33031775497773835,0.5440121329614253,0.419585127053243,0.3007747289365251,0.12620060285523663
10202294,240030602,240030600,240030000,240000000,2,17,17.0,17,0.737067510438114,0.7430404783346417,0.32248012246559216,0.27564967003757745,0.2736115377301915,0.07542093009380145
10202299,239010502,239010500,239010000,239000000,2,1,1.0,1,0.7433803989559487,0.411845548529412,1.8552184812694386,0.8435812356287727,0.2276769509981851,0.19206400364724052
10202299,240030103,240030100,240030000,240000000,3,35,17.5,7,0.8544066526665152,0.6508323214190802,0.1483068950557909,0.1378335202933908,0.4838781328127218,0.06669462643857034
10202299,235050109,235050100,235050000,235000000,2,7,7.0,7,0.8032299431457812,0.5079071720578983,0.722156011350449,0.514296056935404,0.3868568692993802,0.19895896247904618
10202299,239020305,239020300,239020000,239000000,2,18,18.0,18,0.8025614245803024,0.4647946835852017,0.35843072754860755,0.30122797018648617,0.14717066452899222,0.04433192054706463
10202306,243030107,243030100,243030000,243000000,2,8,8.0,8,0.7448740439257947,0.5218209573622192,0.6190916607266446,0.4615667043549043,0.537584996459274,0.24813133512635002
1020232,233120309,233120300,233120000,233000000,2,23,23.0,23,0.6306519850224362,0.5143130025475462,0.24114728690695178,0.21427410927077628,0.23301035962287586,0.04992808725905498
10202357,243030111,243030100,243030000,243000000,2,17,17.0,17,0.9290644049802216,0.2793303866836709,0.44860514655701006,0.3614818299772772,0.12402549702613683,0.04483296362884929
10202357,240020401,240020400,240020000,240000000,2,10,10.0,10,0.6456582799679034,0.4299691906891954,0.5011311326909355,0.394155019074668,0.216242621055963,0.0852331144270693
10202357,240030302,240030300,240030000,240000000,2,6,6.0,6,0.6829556004746614,0.7680159842139627,0.5960462827007235,0.4490142227086318,0.3021368559922233,0.13566374554497795
10202357,242010103,242010100,242010000,242000000,2,89,89.0,89,0.7021561491458297,0.5326806854541858,0.07457333287110263,0.07186059156431401,0.4113286602719511,0.029558320854499155
10202357,241020104,241020100,241020000,241000000,2,90,90.0,90,0.6928277498472041,1.031348598859254,0.07045704270053021,0.06803222651533947,0.3942974150249516,0.02682493105339032
1020236,234010105,234010100,234010000,234000000,2,42,42.0,42,0.6667580803248516,0.5829541446550205,0.1446876805016924,0.13470750136761944,0.18376531917304798,0.024754566983824382
10202365,240010401,240010400,240010000,240000000,4,44,44.0,44,0.7379483665504614,0.7677516097078596,0.18563596356634363,0.16942410015793796,0.3227670083295587,0.054684509946905144
10202365,240010403,240010400,240010000,240000000,2,44,44.0,44,0.7890753185457517,0.8084050773169108,0.15150430226209194,0.14058581516009538,0.38830327756965405,0.054589932806466596
10202365,4102681,3100488,2100084,1100014,2,44,44.0,44,0.8321608335242617,0.7070644011595454,0.1598613611691894,0.14773806262541456,0.14973757332510035,0.02212193898528128
10202365,240010405,240010400,240010000,240000000,2,44,44.0,44,0.73495405114599,0.785493455410823,0.1443414440964898,0.1344078537319775,0.22249333942628535,0.029904852221947383
1020238,244010803,244010800,244010000,244000000,2,37,37.0,37,0.813263826944226,0.4787174044847166,0.19064812833623365,0.1735766680512697,0.17024345469644653,0.02955029162374647
10202404,243030114,243030100,243030000,243000000,3,11,11.0,11,0.7098280783445775,0.5202009326182219,0.5442644142824914,0.41973153641520633,0.4542332016667028,0.19065599962636343
10202404,237030401,237030400,237030000,237000000,4,79,26.333333333333332,8,0.6159112571128821,0.554381036178326,0.06952374868818058,0.06716202055680331,0.2794947970944611,0.018771435307977768
10202404,240040102,240040100,240040000,240000000,3,58,58.0,58,0.9964562311779472,1.7279730858042395,0.14230798375057294,0.1326459156182901,0.4768796724644014,0.0632561407937908
10202404,234010102,234010100,234010000,234000000,3,6,3.0,1,0.6808434446306385,0.5816493629966442,0.5518870752185724,0.42413791068052686,0.26237208564311676,0.1112819482255638
10202404,240030305,240030300,240030000,240000000,2,5,5.0,5,0.7550407029971373,0.5750589691398509,0.8071968668194431,0.5538931879882877,0.3246061872577936,0.1797971559009424
10202404,237030202,237030200,237030000,237000000,3,11,11.0,11,0.652106994821707,0.6245476479104456,0.4921175438404414,0.3886694965261547,0.1681136482374996,0.06534064701964404
10202404,240030103,240030100,240030000,240000000,4,89,29.666666666666668,5,0.8544066526665152,0.6508323214190802,0.06985027134160862,0.06746656356626801,0.4838781328127218,0.03264559480573657
10202404,234010401,234010400,234010000,234000000,2,9,9.0,9,0.6388907989602483,0.3576485344141495,0.5626299155303224,0.43029119409871863,0.1436091738197425,0.06179376288642744
10202404,240010405,240010400,240010000,240000000,2,7,7.0,7,0.73495405114599,0.785493455410823,0.5716449610986846,0.43540406394000375,0.22249333942628535,0.0968745041857873
10202404,234010306,234010300,234010000,234000000,3,13,6.5,2,0.6156362034239886,0.531139113845794,0.2842157582742053,0.24739575340594666,0.16617202181784846,0.04111025253261603
10202404,234010302,234010300,234010000,234000000,2,7,7.0,7,0.6736263502343933,0.4828714998515648,0.6469479223551797,0.47635846504393276,0.15403009762850825,0.0733735408768833
10202404,240020105,240020100,240020000,240000000,3,13,13.0,13,0.5724356555819847,0.41439021415970045,0.44067466892718815,0.35639794373544176,0.18788751550062002,0.06696272417798192
10202404,241020104,241020100,241020000,241000000,2,2,2.0,2,0.6928277498472041,1.031348598859254,0.7429729035894427,0.524302391835251,0.3942974150249516,0.20673107779203873
10202419,242010104,242010100,242010000,242000000,2,43,43.0,43,0.7515055688403374,0.6573577219151745,0.15252751202433523,0.14146472641186558,0.4525530948246239,0.06402029974620849
10202419,233120310,233120300,233120000,233000000,3,17,8.5,6,0.696010255050905,0.46016140012681656,0.3121220915757414,0.26810783509451686,0.2849215261541986,0.07638969354902794
10202419,244030804,244030800,244030000,244000000,3,43,43.0,43,0.6711427706710763,0.33031775497773835,0.16988791691853286,0.1562406175517298,0.3007747289365251,0.04699322939299682
10202419,243030401,243030400,243030000,243000000,3,49,24.5,24,0.7166056772665496,0.573099298225019,0.14841674063123236,0.1379282202651988,0.3701170771273,0.05104958973792581
10202419,237060101,237060100,237060000,237000000,3,59,29.5,56,0.6741540904867935,0.8290312971151381,0.06552519272141667,0.06342454842202161,0.3131399548410502,0.01986076022868585
10202426,237060203,237060200,237060000,237000000,3,1,1.0,1,0.5138793048658402,0.4472758375366127,1.5970141726504345,0.7974997529933648,0.2150688569369096,0.17151736028375072
10202458,231040401,231040400,231040000,231000000,3,60,60.0,60,0.7989403728510621,1.0467881410029294,0.12762363732519535,0.11981541456121159,0.45711987282008065,0.05477000706610628
10202458,240030103,240030100,240030000,240000000,3,7,3.5,6,0.8544066526665152,0.6508323214190802,0.5424583728463354,0.41868260060022167,0.4838781328127218,0.20259135501960981
10202479,243030405,243030400,243030000,243000000,3,11,11.0,11,0.7373271862593195,0.5494336403761947,0.5497286001614488,0.4228935842837537,0.28301846492305394,0.1196866930497961
10202495,240020204,240020200,240020000,240000000,2,39,39.0,39,0.7295061595777838,0.753009063127985,0.16052343369550082,0.14830213509032564,0.2210798528728706,0.03278661420650177
1020250,237030401,237030400,237030000,237000000,2,10,10.0,10,0.6159112571128821,0.554381036178326,0.45468842993215747,0.3653543262573511,0.2794947970944611,0.10211463328488189
